"Centrum sociálnej starostlivosti Dunajská Streda---Centrum voľného času Smetanov háj č. 286/9 Dunajská Streda---Mesto Dunajská Streda---Mestské kultúrne stredisko Benedeka Csaplára - Csaplár Benedek Városi Művelődési Központ---Zariadenie pre seniorov---Základná umelecká škola – Művészeti Alapiskola Smetanov háj 283/6, 929 01 Dunajská Streda---Základná škola Gyulu Szabóa s vyučovacím jazykom maďarským - Szabó Gyula Alapiskola---Základná škola Jilemnického ulica č. 204/11 Dunajská Streda---Základná škola Smetanov háj č. 286/9 Dunajská Streda---Základná škola Zoltána Kodálya s vyučovacím jazykom maďarským - Kodály Zoltán Alapiskola---Základná škola Ármina Vámbéryho s vyučovacím jazykom maďarským - Vámbéry Ármin Alapiskola",0.07064179331064224
Consejería de Agricultura; Medio Ambiente; Cambio Climático y Desarrollo Rural,0.0037747069727629423
Gmina Chąśno,0.05328390374779701
Nemocnice Jablonec nad Nisou; p.o.,0.1716523915529251
Société Française d'Habitations Economiques,0.005354662891477346
SCCV VDC 3,0.04451413080096245
Syndicat mixte pour la valorisation des déchets Univalom,0.038642317056655884
Benediktinerabtei Plankstetten,0.038458164781332016
ČSAD Střední Čechy; a.s.,0.028702376410365105
convention De Groupement Lycees---region occitanie,0.013649885542690754
CCI métropolitaine Bretagne Ouest,0.004865508526563644
Tervise Arengu Instituut,0.2222600281238556
ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ,0.12448634207248688
college louise michel,0.048862941563129425
Stadt Porta Westfalica über Kreis Minden-Lübbecke,0.018743660300970078
"Regionální organizátor pražské integrované dopravy, příspěvková organizace",0.1635029911994934
Metropoolregio Eindhoven p/a Het NIC B.V.,0.018442606553435326
National Portrait Gallery,0.016702819615602493
Skarb Państwa - Państwowe Gospodarstwo Leśne Lasy Państwowe  Nadleśnictwo Ruszów ,0.45224419236183167
Skarb Państwa – Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Zagnańsk,0.12260421365499496
Zespół Opieki Zdrowotnej w Świętochłowicach Sp. z o.o.,0.04993906244635582
SZPITAL NA WYSPIE SP. Z O.O.,0.10760685801506042
Stadt Stadthagen,0.014574771746993065
Ameresco Ltd,0.019862325862050056
Powiat Drawski – Starostwo Powiatowe w Drawsku Pomorskim---Powiat Goleniowski – Starostwo Powiatowe w Goleniowie---Powiat Stargardzki – Starostwo Powiatowe w Stargardzie---Województwo Zachodniopomorskie – Urząd Marszałkowski Województwa Zachodniopomorskiego,0.007232536096125841
Mesas del Congreso de los Diputados y del Senado,0.0059117889031767845
Sunnhordland Interkommunale Innkjøpsforum,0.008506987243890762
Zweckverband Ostholstein; vertreten durch die Gebäudemanagement Schleswig-Holstein AöR,0.019448138773441315
TTY-säätiö sr (Tampereen teknillinen yliopisto)---Tampereen korkeakoulusäätiö sr (Tampereen yliopisto)---Tampereen yliopisto,0.016720255836844444
Regionalverband Pongau,0.012323436327278614
Universidad de Huelva,0.027916107326745987
A.li.sa. Azienda Ligure Sanitaria — Sede legale Piazza della Vittoria 15 - I - 16121 Genova,0.05720271170139313
CCAS de Montpellier,0.0539884939789772
Acer Trust,0.014066556468605995
ЦЕНТЪР ЗА СПЕШНА МЕДИЦИНСКА ПОМОЩ - БУРГАС,0.21986408531665802
Präsidium der Bayer. Bereitschaftspolizei,0.07474152743816376
CGIPC – Servicio Aragonés de Salud,0.019355693832039833
OCMW Zedelgem; bijgestaan door Belfius Bank nv,0.005164754576981068
Česká republika-Státní pozemkový úřad; Krajský pozemkový úřad pro Jihočeský kraj; Pobočka Strakonice,0.04841924086213112
Lycée Victor Hugo,0.05182665213942528
"action Logement Formation : Mme la Directrice Générale---action Logement Groupe : Mme la Directrice Générale---action Logement Immobilier : M. le directeur Général---action Logement Services : M. le directeur Général---action logement groupe---association Pour L''Acces Aux Garanties Locatives---clairsienne---clesence---domial---erigere---fonciere de Transformation Immobilière : M. Alexandre Chirier, Président---idheal-Recherches---in''Li Aura---in''Li Grand Est---in''Li Idf---in''Li Paca---in''Li Pm---in''Li Sud Ouest---les Ateliers De L''Institut---logeo Seine---noalis---opérateur National de Vente : M. le directeur Général---solendi Expansion : M. le directeur---soli''Al : Mme la Présidente---vivest",0.028719505295157433
Max-Planck-Institut für molekulare Biomedizin,0.005124806892126799
NHS Manchester Clinical Commissioning Group,0.01862664334475994
Zweckverband Abfallwirtschaft Region Hannover (aha),0.017954137176275253
Autostrade per l'ITALIA S.p.A. — Direzione 1° Tronco — Genova,0.025812819600105286
Republika Slovenija Upravna enota Idrija,0.7070087194442749
Brocēnu novada pašvaldība,0.03454120457172394
"Gemeente Dongeradeel namens de Bedrijfsvoeringsorganisatie Mobiliteitsbureau Noordoost Fryslân, welke mede aanbesteedt namens de gemeenten Ameland en Schiermonnikoog.",0.007678540889173746
Compagnie intercommunale liégeoise des Eaux,0.12882767617702484
Administrația Națională Apele Române — Administrația Bazinală de Apa Banat,0.07755311578512192
Amt KLG Eider,0.058974429965019226
institut du beau joly---institut médico éducatif l''eau Vive,0.0557180680334568
Istituto poligrafico e Zecca dello stato S.p.A.,0.010472207330167294
Gemeinde Heringsdorf; über das Amt Oldenburg-Land,0.023334186524152756
"Stockholms stad, Miljöförvaltningen",0.011168546974658966
Ministerul Apărării — Unitatea Militară 01158,0.03455282747745514
Zweckverband Schienenpersonennahverkehr Rheinland-Pfalz Nord,0.1848304569721222
Communauté d'agglomération Montelimar-Agglomeration,0.0028242708649486303
BTG Budaörsi Települési Nonprofit Kft.---Budaörs Város Önkormányzata---Budaörsi Csicsergő Óvoda---Egyesített Bölcsődei Intézmények---Holdfény Utcai Óvoda---Liver 3 És... Football Club Budaörs Sportegyesület,0.00861089676618576
Górnośląskie Centrum Medyczne im. prof. Leszka Gieca SUM w Katowicach,0.1492239534854889
"Casa Asigurărilor de Sănătate a Apărării, Ordinii Publice, Siguranței Naționale și Autorității Judecătorești",0.048212941735982895
Eigen Gift Eigen Hulp,0.024343732744455338
Diputación Foral de Gipuzkoa,0.013501733541488647
"Organizátor IDS BBSK, a.s.",0.016772449016571045
Centre hospitalier de Montluçon,0.04156101122498512
RW-SpW-DGO166-Direction de la Recherche et du Contrôle routier,0.011129005812108517
"Skarb Państwa, Państwowe Gospodarstwo Leśne Lasy Państwowe – Nadleśnictwo Drygały",0.1250769942998886
ARNAS Civico Di Cristina Benfratelli,0.010303844697773457
Centrale unica di committenza dell'Unione Bassa est parmense,0.03623859956860542
Międzynarodowy Port Lotniczy im. Jana Pawła II Kraków - Balice Sp. z o.o.,0.0305833350867033
Ministère des Armées - Direction de la Maintenance Aéronautique - SDPF- SSAM 330504 - Détachement Air 204,0.026417739689350128
ASUR Marche — Area Vasta 2 — Acquisti e logistica,0.024026090279221535
Αρχηγείο Ελληνικής Αστυνομίας - Κλάδος Οικονομικοτεχνικής Υποστήριξης και Πληροφορικής - Διεύθυνση Προμηθειών - Τμήμα Διενέργειας Τακτικών Διαγωνιστικών Διαδικασιών,0.04222731664776802
Verkleben und Verfugen der Scheiben an den U-Bahnfahrzeugen der Baureihe H,0.129287987947464
Derby Homes Ltd,0.030901771038770676
Girls’ Learning Trust,0.03251088410615921
SPITALUL PROF. DR. CONSTANTIN ANGELESCU,0.02393881417810917
ICF HABITAT Sud-Est Méditerranée,0.010011137463152409
Boligselskabet Sjælland Vognmandsparken I,0.03181760013103485
conservatoire sup musique danse Lyon,0.061326440423727036
FORMULA IMOLA SPA,0.0705236941576004
Ministero dell'Interno — Dipartimento della pubblica sicurezza — direzione centrale Anticrimine della polizia di Stato,0.1493397057056427
AVR Umwelt Service Verwaltungs GmbH---Abwasserverband Waldangelbachtal---Abwasserzweckverband Meckesheimer Cent---Abwasserzweckverband Schwarzbachtal---Abwasserzweckverband „Im Hollmuth“---Eigenbetrieb Abwasserentsorgung Sankt Leon-Rot---Stadt Sinsheim; Eigenbetrieb Stadtwerke---Stadt Waibstadt; Eigenbetrieb Städtische Abwasserbeseitigung,0.020042167976498604
Kreis Schleswig-Flensburg; Der Landrat; Flensburger Str. 7; 24837 Schleswig,0.019191935658454895
ctre com action soc villefranche mer,0.02409948594868183
Consorcio de Estribaciones del Gorbea,0.07978814840316772
Estérel Côte d'Azur Agglomération,0.013693987391889095
direction départementale des territoires et de la mer---synd mixte inondations amenagement ges,0.10638488829135895
Export Credits Guarantee,0.018117856234312057
"Autobuses Urbanos de Valladolid (AUVASA), S. A.",0.016181645914912224
Sihltal Zürich Uetliberg Bahn SZU AG Abteilung Marketing,0.004915094468742609
Nadleśnictwo Wipsowo,0.4671044647693634
"Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V.-Berlin; Generalverwaltung: Hofgartenstraße 8, 80539 München; Warengruppenverantwortung: Max-Planck-Forschungsstelle für die Wissenschaft der Pathogene, vertreten durch die Warengruppenverantwortliche: Klara Stahnke",0.004265624564141035
Institut d'Investigació Sanitària Pere Virgili,0.02061302587389946
Carcassonne agglo,0.05814972147345543
Stadt Reutlingen,0.019016753882169724
Business Services Organisation---Procurement and Logistics Service---Regional Health and Social Care Board,0.0009568712557666004
Cornwall College further Education Corporation,0.002954845316708088
Stichting Koninklijke Auris Groep,0.01087941788136959
Umbau und Erweiterung der Hermann-Löns-Schule in Langenhagen,0.03581717982888222
Gmina Nieporęt,0.3422144055366516
Javni holding Ljubljana; d.o.o.; družba za izvajanje strokovnih in razvojnih nalog na področju gospodarskih javnih služb---Javni stanovanjski sklad Mestne občine Ljubljana---Javno podjetje Energetika Ljubljana d.o.o.---Javno podjetje Ljubljanska parkirišča in tržnice; d.o.o.---Javno podjetje Ljubljanski potniški promet; d.o.o.---Javno podjetje Vodovod Kanalizacija Snaga d.o.o.---Mestna občina Ljubljana---ŽALE Javno podjetje; d.o.o.,0.021553264930844307
OFFICE PUBLIC DE L'HABITAT DE LA SOMME,0.033898014575242996
Zdravstveni dom dr. Adolfa Drolca Maribor,0.07062967866659164
Регионална дирекция ПБЗН — Габрово,0.01786356046795845
"Międzynarodowy Port Lotniczy im. Jana Pawła II Kraków-Balice---Przedsiębiorstwo Państwowe „Porty Lotnicze""---Welcome Airport Services Sp. z o.o.",0.005378905683755875
Unitatea Militară 01357 Bucureşti,0.06848898530006409
ANAS S.p.A---ANAS S.p.A.,0.013431879691779613
Komenda Główna Policji---Komenda Stołeczna Policji,0.016058990731835365
"Einrichtung von drei Chemieräumen, GY Ottostraße 87, 50823 Köln",0.09622854739427567
Administration Communale de Stavelot,0.02247626520693302
Comune di Brescia — Settore Gare e appalti,0.04935374855995178
Asociația de Dezvoltare Intercomunitară Parteneriatul pentru Managementul Deșeurilor Prahova,0.22164514660835266
CIDIU Servizi S.p.A.,0.009511125274002552
Insiel S.p.A. con socio unico – Regione autonoma Friuli Venezia Giulia,0.005874210502952337
ACM habitat - OPH Montpellier Méditerranée Métropole,0.02927556075155735
Římskokatolická farnost Římov,0.11433273553848267
Direcția Sanitară Veterinară și pentru Siguranța Alimentelor Ialomița,0.42026856541633606
"Københavns Universitet, Driftområde Søndre City",0.03805822879076004
Zarząd Dróg Powiatowych w Starachowicach,0.024570269510149956
Miasto Zabrze — Prezydent Miasta,0.04133995994925499
Commune de Mamoudzou,0.010348806157708168
Csongrád Városi Önkormányzat,0.004390040412545204
Lycée Claude Monet,0.03396204486489296
Gemeindeverwaltung Seddiner See,0.017530938610434532
RWB Vaud SA,0.1020519956946373
Welthungerhilfe,0.1660970002412796
ENTE DI DECENTRAMENTO REGIONALE DI PORDENONE,0.02974955551326275
Ministrstvo za javno upravo---Republika Slovenija Upravna enota Brežice,0.1549966186285019
"Komfentextil Kereskedelmi, Szolgáltató és Termelő Korlátolt Felelősségű Társaság",0.021408282220363617
Comuna Chiochiș,0.019441302865743637
KARLSHAMNS KOMMUN,0.0890263095498085
CDC Habitat social — Direction interrégionale Île-de-France,0.019496727734804153
ZOZ Szpitala Powiatowego w Sochaczewie,0.01532147265970707
MANCOMUNITAT VERGE DELS SOCORS,0.03363102674484253
Präsidentin des Oberlandesgerichts Düsseldorf,0.011632009409368038
Ville du Touquet-Paris-Plage,0.017770541831851006
COMUNE DI TORELLA DEI LOMBARDI,0.04409073293209076
"Provincia di Brescia — Settore della stazione appaltante, Centrale Unica di Committenza Area Vasta Brescia",0.07026980817317963
ACG-Synergies,0.09175959974527359
Dovre kommune---Felles innkjøpskontor for Nord-Gudbrandsdalen---Lom kommune---Sel kommune---Skjåk kommune---Vågå kommune,0.014157983474433422
si taninges mieussy,0.06268878281116486
Ville de Saint-Julien-Molin-Molette,0.029009824618697166
CCAS---Carène---Commune de Saint-Nazaire---Silene---Ville de Besné---Ville de Donges---Ville de Montoir-de-Bretagne---Ville de Pornichet---Ville de Saint-Malo-de-Guersac---Ville de Trignac,0.0213303342461586
Office National des Anciens Combattant,0.04694776237010956
GERENCIA REGIONAL DE SALUD DE CASTILLA Y LEÓN,0.03199842572212219
Soléa,0.0935041606426239
Mission régionale achats Midi Pyrénées,0.0310432780534029
APCC - Associação de Paralisia Cerebral de Coimbra,0.031032206490635872
Město Dobřichovice,0.021248485893011093
NORGES BANK,0.03342440724372864
EDF Direction des achats groupe — DAPI — Agence achat ingénierie production Rhône,0.002136358991265297
Tampereen Seudun Keskuspuhdistamo Oy---Tampereen Sähkölaitos Oy---Tampereen Vesi Liikelaitos---Tampereen kaupunki,0.11368988454341888
Birzebbuga Local Council,0.006083211395889521
Communauté de communes des Sablons,0.002782440511509776
Institutul de Pneumoftiziologie „Marius Nasta”,0.012492750771343708
GMINA SOSNOWIEC - reprezentowana przez Prezydenta Miasta Pana Arkadiusza Chęcińskiego,0.18008553981781006
ДП „Национална компания железопътна инфрраструктура“,0.273793488740921
LVR-Fachbereich Zentraler Einkauf und Dienstleistungen,0.011515505611896515
Herøy Kommune,0.03165285661816597
Stadt Engen,0.024990707635879517
Câmara Municipal de Lagos,0.013967377133667469
Association de moyens Klesia,0.0405460000038147
"Wieseverband Lörrach, Geschäftsstelle",0.006034666672348976
Općina Marija Gorica,0.018262317404150963
AS “RB Rail”---Igaunijas Republikas Ekonomikas un komunikāciju ministrija---Lietuvas Republikas Transporta un komunikāciju ministrija,0.020489057525992393
"Ministero Infrastrutture e trasporti — Provveditorato interregionale alle Opere Pubbliche per la Campania, il Molise, la Puglia e la Basilicata — sede di Napoli — ente delegato dal Comune di Giugliano di Napoli---Ministero Infrastrutture e trasporti — Provveditorato interregionale alle Opere Pubbliche per la Campania, il Molise, la Puglia e la Basilicata — sede di Napoli — ente delegato dal Comune di Giugliano in Campania",0.013444173149764538
CYPRUS ORGANISATION FOR STORAGE AND MANAGEMENT OF OIL STOCKS COSMOS,0.012372123077511787
Gmina Łowicz,0.030616017058491707
Università degli Studi di Roma «La Sapienza» Dipartimento di Chimica,0.02683340013027191
Państwowe Gospodarstwo Wodne Wody Polskie – Regionalny Zarząd Gospodarki Wodnej w Szczecinie,0.020944148302078247
CH de Villefranche-sur-Saône---Centre hospitalier de Saint-Cyr-au-Mont d'Or,0.09766332060098648
Ville des Abymes,0.10875667631626129
Commune d'Allos,0.08840834349393845
Comune di San Mauro Torinese,0.012440411373972893
"Ferservizi SpA (società con socio unico soggetta alla direzione e coordinamento di Ferrovie dello Stato italiane SpA) in nome e per conto delle società del gruppo Ferrovie dello Stato italiane, di cui ai successivi punti II.2.4)",0.013471806421875954
ville de Riedisheim,0.03559698909521103
"Stadt Baesweiler, vertreten durch die Kommunal Agentur NRW GmbH",0.011815368197858334
AMEOS Klinikum Haldensleben GmbH,0.023233922198414803
Verbandsgemeinde Diez,0.025294799357652664
SIVOM de la Divette,0.09657856822013855
Osnovna šola Mislinja,0.2617107033729553
"Bund, vertreten durch das Arbeitsmarktservice, dieses vertreten durch das Arbeitsmarktservice Wien",0.020632971078157425
"Landkreis Ravensburg - Eigenbetrieb Immobilien, Krankenhäuser & Pflegeschule",0.021688764914870262
Markt Rotthalmünster,0.020424343645572662
InfraLeuna GmbH,0.040242236107587814
medius KLINIKEN gGmbH,0.014870434999465942
"Diputación Provincial de Castellón, Servicio de Contratación y Central de Compras",0.035728760063648224
COMUNE DI PARMA,0.02904548868536949
Renovasjonsselskapet for Drammensregionen IKS (RfD),0.028199510648846626
Communauté de communes des Alpes Mancelles,0.004014074336737394
Nacka kommun---Nacka vatten och avfall AB,0.04922895506024361
Diakonie Westmecklenburg-Schwerin gGmbH,0.024941198527812958
ville Le Crotoy,0.033250875771045685
Freistaat Thüringen Landesamt für Bau und Verkehr – Abteilung 5; Hochbau,0.012460906989872456
Dirección de Abastecimiento y Transportes de la Armada,0.0656520426273346
Lietuvos Respublikos finansų ministerija,0.008023702539503574
Município de Idanha-a-Nova,0.015569250099360943
Latvijas Nacionālais vēstures muzejs,0.05558793246746063
Unitatea Militară 0418 Bucureşti,0.0819433256983757
Mairie Magnanville,0.012403820641338825
Marine /Dcssf /Dssfbrest,0.03895362839102745
Comune di Portogruaro — SUA,0.0158119797706604
Mairie de Mougins,0.012183359824120998
vzw Technische Scholen Mechelen,0.005758227314800024
Ajuntament de Palafrugell,0.035697925835847855
Institut Municipal d'Hisenda de Barcelona,0.013117728754878044
Powiatowa Służba Drogowa,0.013797352090477943
Powiat Turecki reprezentowany przez Zarząd Powiatu Tureckiego; Starostwo Powiatowe w Turku,0.03812876716256142
Kiinteistö Oy Kesälahden Vuokratalot---Kiteen Kotitalot Oy---Kiteen Lämpö Oy---Kiteen kaupunki,0.02459828183054924
" Billund Vand & Energi A/S---Billund Kommune, Driftsenheden Park & Vej",0.011262158863246441
AYUNTAMIENTO DE ALCAÑIZ,0.0341346338391304
Váci Szakképzési Centrum,0.006765322759747505
Verenigde Kompostbedrijven (Verko),0.004442999139428139
Vergabestelle der Nationalparkverbandsgemeindeverwaltung Herrstein-Rhaunen,0.02726409211754799
Gemeente Hoogeveen; Staphorst; Meppel en De Wolden,0.01591377519071102
Oberbergischer Kreis - Der Landrat,0.009141750633716583
Apa Canal 2000 S.A.,0.01688578352332115
Walthamstow School for Girls,0.011745789088308811
"Codecom ""Les Vosges côté Sud-Ouest""",0.004789513535797596
Abwasserzweckverband Oberer Neckar,0.0915473997592926
Logélia Charente,0.008477499708533287
SWKiel Netz GmbH,0.02809099294245243
West Herts College---West Herts College,0.005025000777095556
commune des lilas,0.36664924025535583
Local Government Operational Procurement Centre,0.008970844559371471
Fachhochschul Errichtungs- und Betriebs GmbH,0.0032568161841481924
Communauté de communes Estuaire et Sillon,0.009758182801306248
EXPO 2020 Magyarország Nonprofit Kft.,0.004506637807935476
Commune de Bages---Commune de Bizanet---Commune de Bize Minervois---Commune de Narbonne---Commune de Portel des Corbières---Commune de Sigean---Commune de la Palme---Le Grand Narbonne---le Grand Narbonne,0.0049260756932199
Slough Schools C/O Pelican Procurement Services,0.014864061959087849
Transports publics du Choletais,0.018080219626426697
Gemeindeverwaltung Worb,0.04893524572253227
"Autoridade para as Condições do Trabalho---Ação Governativa---Casa Pia de Lisboa, I. P.---Comissão Nacional de Promoção dos Direitos e Proteção das Crianças e Jovens (CNPDPCJ)---Comissão para a Igualdade no Trabalho e no Emprego (CITE)---Direção-Geral do Emprego e das Relações de Trabalho (DGERT)---Gabinete de Estratégia e Planeamento (GEP)---Instituto Nacional para a Reabilitação, I. P.---Instituto de Gestão de Fundos de Capitalização da Segurança Social, I. P.---Instituto de Informática, I. P.---SGMTSS/POISE — Programa Operacional Inclusão Social e Emprego/Programa Operacional de Apoio às Pessoas Mais Carenciadas",0.004396975040435791
Pasientreiser HF,0.10762641578912735
Faxe Kommune---Greve Kommune---Guldborgsund Kommune---Holbæk Kommune---Kalundborg Kommune---Køge kommune---Lejre Kommune---Næstved Kommune---Odsherred Kommune---Ringsted---Roskilde kommune---Slagelse Kommune---Slagelse kommune---Solrød Kommune---Sorø Kommune---Stevns Kommune---Vordingborg,0.026597054675221443
Gasteig München GmbH – Projekt Generalsanierung Gasteig; Fachplanung Raumakustik,0.01049769576638937
CCAS de la ville de Salon-de-Provence---Mairie de Salon-de-Provence,0.029760511592030525
Faxe Spildevand A/S---Faxe Vand A/S---Kalundborg Overfladevand A/S---Kalundborg Renseanlæg A/S---Kalundborg Spildevandsanlæg A/S---Kalundborg Vandforsyning A/S---Kompetencecenter Sjælland ApS---Lolland Spildevand A/S---Lolland Vand A/S---Odsherred Spildevand A/S---Odsherred Vand A/S---Ringsted Spildevand A/S---Ringsted Vand A/S,0.03031029924750328
СУ „Свети Климент Охридски“; гр. Ракитово,0.06599453091621399
Entidad Pública Empresarial RENFE-Operadora — Dirección General Económico-Financiera — Dirección de Compras y Patrimonio,0.0014744237996637821
Giunta regionale della Campania – Ufficio speciale centrale acquisti – UOD 01,0.06644067913293839
006 Generalsanierung der Mittelschule „Am Hohen Markt“ in Untergriesbach,0.06684964895248413
Energo-SK; a.s.,0.006742321886122227
Centrum kardiovaskulární a transplantační chirurgie Brno---Fakultní nemocnice Brno---Fakultní nemocnice Hradec Králové---Fakultní nemocnice Olomouc---Fakultní nemocnice Ostrava---Fakultní nemocnice v Motole---Nemocnice Na Homolce---Nemocnice na Bulovce---Thomayerova nemocnice,0.4041168987751007
Wasserstraßen-Neubauamt Aschaffenburg,0.01855277642607689
Établissement public d'aménagement Paris-Saclay,0.012741312384605408
Commune de Rambervillers,0.24656550586223602
Mein Wien-Apartment – Fonds für temporäres Wohnen in Wien,0.08704280108213425
Lincolnshire County Council ,0.008427662774920464
"Stadt Zürich Human Resources Management, HRZ",0.0023945942521095276
Action logement groupe---Action logement immobilier: M. le directeur général---Action logement services: M. le directeur général,0.014383386820554733
